country,iso2c,iso3c,year,status,lastupdated,crop_index,livestock_index,agri_va_usd,agri_va_per_worker,region,capital,longitude,latitude,income,lending,svc_va_usd,tourism_receipts_usd,tourism_pct_exports,gdp_usd,country_group,short_name,tourism_pct_gdp
China,CN,CHN,1995,,2026-01-28,49.53,54.54,143933464644.383,1271.84066416061,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,250881976076.635,NA,NA,738190896227.55,Developed,China,NA
China,CN,CHN,1996,,2026-01-28,53.41,53.5,166923748982.912,1368.0916855833,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,294737601746.415,NA,NA,868523936530.083,Developed,China,NA
China,CN,CHN,1997,,2026-01-28,54.75,58.36,172081335595.225,1416.81359908501,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,342767518269.704,12626000000,8.98436666121125,967753570434.667,Developed,China,1.3046709808912433
China,CN,CHN,1998,,2026-01-28,56.45,63.25,176576891391.405,1452.62214550083,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,389272418098.993,13229000000,9.35811097592032,1037134141760.35,Developed,China,1.2755341346246818
China,CN,CHN,1999,,2026-01-28,58.43,66.8,175749408329.055,1469.93529710193,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,431854558632.561,15006000000,10.0117424141336,1103843203575.64,Developed,China,1.3594322048087626
China,CN,CHN,2000,,2026-01-28,61.97,68.08,177777960474.501,1492.44414119053,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,494384009478.041,17318000000,9.11284789262419,1223754919971.05,Developed,China,1.4151526353340165
China,CN,CHN,2001,,2026-01-28,63.25,69.41,187294606797.963,1522.06264753774,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,567778348564.975,19006000000,9.11244078783346,1355036590251.52,Developed,China,1.4026189504205295
China,CN,CHN,2002,,2026-01-28,66.02,71.34,195606045760.537,1548.69289907272,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,640544586615.588,21742000000,8.7801603686921,1489821682050.54,Developed,China,1.4593692830456761
China,CN,CHN,2003,,2026-01-28,65.89,74.54,205028027179.291,1598.7868535599,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,721409122612.355,18707000000,4.19461839833408,1683903309843.85,Developed,China,1.1109307696375226
China,CN,CHN,2004,,2026-01-28,70.44,77.28,252565262557.358,1752.25485295457,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,834122990271.241,27755000000,4.58931225127819,1984196551300.44,Developed,China,1.3988029553730152
China,CN,CHN,2005,,2026-01-28,72.56,81.31,266120066748.699,1903.71542077656,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,976513356756.884,NA,NA,2317551298052.05,Developed,China,NA
China,CN,CHN,2006,,2026-01-28,74.41,83.26,292433537954.393,2074.62579977593,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,1190229359029.32,NA,NA,2791498472804.33,Developed,China,NA
China,CN,CHN,2007,,2026-01-28,77.42,82.84,363772471597.885,2227.39486234349,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,1575740989324.79,NA,NA,3604055822571.63,Developed,China,NA
China,CN,CHN,2008,,2026-01-28,82.16,87.11,467200306030.448,2408.95142180989,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,2042131894589.67,NA,NA,4667346414521.95,Developed,China,NA
China,CN,CHN,2009,,2026-01-28,83.79,90.25,491608421109.181,2599.5763782296,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,2353377396428.5,NA,NA,5189577094997.58,Developed,China,NA
China,CN,CHN,2010,,2026-01-28,86.35,92.48,567641401087.608,2801.51193347822,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,2794510823720.59,NA,NA,6192564874453.29,Developed,China,NA
China,CN,CHN,2011,,2026-01-28,90.95,92.85,693054720859.57,3061.1131509416,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,3465021300910.12,NA,NA,7671757207851.29,Developed,China,NA
China,CN,CHN,2012,,2026-01-28,93.5,96.45,777598962570.574,3309.85112779863,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,4020492898584.41,NA,NA,8673664713189.24,Developed,China,NA
China,CN,CHN,2013,,2026-01-28,95.7,97.34,855877083223.715,3676.32449925576,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,4659328204878.24,NA,NA,9743124247267.24,Developed,China,NA
China,CN,CHN,2014,,2026-01-28,97.36,99.17,905459740773.646,4067.00566336607,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,5255591579562.83,NA,NA,10674533168257.4,Developed,China,NA
China,CN,CHN,2015,,2026-01-28,101.49,100.66,927735741725.116,4401.62565437564,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,5835384052866.25,NA,NA,11280814787468.9,Developed,China,NA
China,CN,CHN,2016,,2026-01-28,101.14,100.17,905100386922.795,4687.98868688864,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,6104708300637.01,NA,NA,11456024084962,Developed,China,NA
China,CN,CHN,2017,,2026-01-28,103.12,99.99,918801524570.724,5015.18626677604,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,6712817671301.89,NA,NA,12537559062282.9,Developed,China,NA
China,CN,CHN,2018,,2026-01-28,104.39,100.57,978621174593.487,5384.64979721353,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,7654671878913.36,NA,NA,14147765772963.8,Developed,China,NA
China,CN,CHN,2019,,2026-01-28,107.84,97.14,1020116721824.28,5803.63663500628,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,8041516215439.64,NA,NA,14560167101283.4,Developed,China,NA
China,CN,CHN,2020,,2026-01-28,107.94,98.44,1130756919426.49,6423.59603293542,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,8330246478398.71,NA,NA,14996414166715.1,Developed,China,NA
China,CN,CHN,2021,,2026-01-28,109.76,108.08,1290382586162.92,6880.72965131322,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,9977839889284.73,NA,NA,18201698719564,Developed,China,NA
China,CN,CHN,2022,,2026-01-28,111.85,109.5,1309261652673.13,6938.42522506275,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,10066450868452.2,NA,NA,18316765021690.2,Developed,China,NA
China,CN,CHN,2023,,2026-01-28,NA,NA,1258739768136.58,7555.47487148633,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,10293149433413.2,NA,NA,18270356654533.2,Developed,China,NA
China,CN,CHN,2024,,2026-01-28,NA,NA,1270079880349.97,8084.84161650746,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD,10636797478788.1,NA,NA,18743803170827.2,Developed,China,NA
Germany,DE,DEU,1990,,2026-01-28,89.56,106.4,NA,NA,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,NA,NA,NA,1778162195860.07,Developed,Germany,NA
Germany,DE,DEU,1991,,2026-01-28,81.2,99.51,20070713022.9817,21380.0086130515,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1060387743076.02,NA,NA,1875792575132.59,Developed,Germany,NA
Germany,DE,DEU,1992,,2026-01-28,81.59,91.17,21174702567.3137,21559.8472439505,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1233020663744.52,NA,NA,2141377582968.07,Developed,Germany,NA
Germany,DE,DEU,1993,,2026-01-28,82.24,88.94,20328877321.6609,21975.5966603996,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1234603099491.3,NA,NA,2078954217437.6,Developed,Germany,NA
Germany,DE,DEU,1994,,2026-01-28,79.25,86.09,22005544172.5925,18562.7423158893,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1316166084126.79,NA,NA,2215282632276.73,Developed,Germany,NA
Germany,DE,DEU,1995,,2026-01-28,83.52,87.33,26766753104.9543,20103.2396532029,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1559886720349.39,24053000000,4.30347011398655,2593053091306.13,Developed,Germany,0.9275938113509439
Germany,DE,DEU,1996,,2026-01-28,87.51,88.2,26749415128.6717,23061.687911349,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1528582011957.37,23982000000,4.28274278427508,2506576553158.31,Developed,Germany,0.9567631185962565
Germany,DE,DEU,1997,,2026-01-28,88.71,88.42,22988946537.3336,23310.2512287636,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1361408752537.78,24500000000,4.46079635704003,2218790886532.82,Developed,Germany,1.1042050041175704
Germany,DE,DEU,1998,,2026-01-28,92.38,88.32,21970656885.6285,24560.7500597545,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1382855396243.19,25806000000,4.45582912369589,2247760364565.97,Developed,Germany,1.1480761208716745
Germany,DE,DEU,1999,,2026-01-28,96.44,90.13,21272897899.6139,25687.2120988004,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1366662191535.14,25327000000,4.3888616282819,2213873468586.88,Developed,Germany,1.1440129871634568
Germany,DE,DEU,2000,,2026-01-28,101.29,88.63,19594440227.451,27327.519240025,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1213307319469.81,24943000000,4.27373152780241,1966980701145.1,Developed,Germany,1.2680856495175143
Germany,DE,DEU,2001,,2026-01-28,100.61,89.83,21302548312.9922,25669.5608630977,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1227177248588.98,24182000000,4.01601998108702,1966381496641.73,Developed,Germany,1.229771539312135
Germany,DE,DEU,2002,,2026-01-28,91.73,88.83,18949297458.8236,27341.7758264646,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1333160613273.73,26717000000,4.06277432603007,2102350798305.89,Developed,Germany,1.270815509073415
Germany,DE,DEU,2003,,2026-01-28,81.79,89.04,21021484727.8431,28800.6746839477,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1609876519400.78,30129000000,3.79003643698782,2534715518349.01,Developed,Germany,1.1886541026751816
Germany,DE,DEU,2004,,2026-01-28,103.86,90.16,27064826604.6333,37005.3297007674,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1809590529221.24,36417000000,3.75332101578786,2852317768061.78,Developed,Germany,1.2767511533171934
Germany,DE,DEU,2005,,2026-01-28,96,89.59,21007708339.2996,27384.9140959628,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1842345914371.98,40518000000,3.89046935824524,2893393187361.87,Developed,Germany,1.4003627359385395
Germany,DE,DEU,2006,,2026-01-28,90.6,89.84,21829841145.8823,24424.0473888169,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,1921527004768.23,45560000000,3.82238505109566,3046308753670.58,Developed,Germany,1.4955805101864188
Germany,DE,DEU,2007,,2026-01-28,91.69,91.92,28641620541.5687,26160.2246284297,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2168266197316.09,49320000000,3.47117885522158,3484056680854.91,Developed,Germany,1.415591206395011
Germany,DE,DEU,2008,,2026-01-28,100.26,93.83,31875683274.2187,41088.021623589,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2383922536453.91,53402000000,3.40823934839197,3808197720125,Developed,Germany,1.4022906352206717
Germany,DE,DEU,2009,,2026-01-28,103.7,94.7,23320762093.75,39368.9975054074,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2249101997880.08,47499000000,3.836036941847,3478545516683.59,Developed,Germany,1.3654845041465797
Germany,DE,DEU,2010,,2026-01-28,91.64,96.52,26904094033.3334,38994.5503562734,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2174081207450,49116000000,3.57607341227399,3467093769666.67,Developed,Germany,1.4166331591522563
Germany,DE,DEU,2011,,2026-01-28,90.66,98.28,35354271468.8717,37931.5297737001,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2372294026040.86,53465000000,3.34718370993459,3823575803793.78,Developed,Germany,1.3982984186413052
Germany,DE,DEU,2012,,2026-01-28,94.85,96.99,32778813385.5469,41051.1487613736,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2223349922875.78,51626000000,3.35283175172544,3596483233406.25,Developed,Germany,1.43545782503495
Germany,DE,DEU,2013,,2026-01-28,96.18,97.68,35296065010.1962,42646.3844533188,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2374111932069.03,55486000000,3.48620317488872,3807023797050.99,Developed,Germany,1.4574639654992636
Germany,DE,DEU,2014,,2026-01-28,107.61,99.84,36302612432.1567,47902.761598869,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2469977885213.32,58721000000,3.54218428871784,3964870735760.77,Developed,Germany,1.4810318901539865
Germany,DE,DEU,2015,,2026-01-28,97.52,100.45,24267265943.75,42570.5725535783,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2144373315917.19,50669000000,3.46300289762444,3425099578746.09,Developed,Germany,1.4793438507428633
Germany,DE,DEU,2016,,2026-01-28,94.87,99.71,25837332459.9222,46609.1096467469,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2205519948978.22,52234000000,3.53769340477986,3536787895179,Developed,Germany,1.4768768031354165
Germany,DE,DEU,2017,,2026-01-28,95.45,98.88,32382310923.5295,49332.9882917405,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2352969994585.89,55750000000,3.48803033805187,3765351626105.89,Developed,Germany,1.4806054131432183
Germany,DE,DEU,2018,,2026-01-28,81.78,98.47,30109616181.9608,42676.9099194878,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2546257199542.74,59446000000,3.4305765922229,4055433215301.96,Developed,Germany,1.4658359993624939
Germany,DE,DEU,2019,,2026-01-28,88.69,98.07,32990913803.9215,49187.9928479032,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2495001946337.25,58372000000,3.47314357519722,3959894794039.21,Developed,Germany,1.474079566150767
Germany,DE,DEU,2020,,2026-01-28,90.66,98.48,28719378963.4242,53487.7767685076,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2517573837933.08,NA,NA,3941398957073.94,Developed,Germany,NA
Germany,DE,DEU,2021,,2026-01-28,90.39,97.06,32834053748.0615,58003.1972982408,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2767560285007.71,NA,NA,4355251953410.78,Developed,Germany,NA
Germany,DE,DEU,2022,,2026-01-28,91.48,93.35,41784969961.0897,56501.0758092277,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2666837251680.94,NA,NA,4201021706478.62,Developed,Germany,NA
Germany,DE,DEU,2023,,2026-01-28,NA,NA,42390055270.589,51924.2919233818,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,2902268804805.93,NA,NA,4562207532490.28,Developed,Germany,NA
Germany,DE,DEU,2024,,2026-01-28,NA,NA,42844948475,57611.800432196,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified,3000918250077.34,NA,NA,4685592577804.69,Developed,Germany,NA
Indonesia,ID,IDN,1990,,2026-01-28,47.83,47.43,22871971961.5987,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,41465304374.0522,NA,NA,106140727333.636,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1991,,2026-01-28,49.25,44.99,22929992151.544,1499.38027338674,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,45638164282.6902,NA,NA,116621996217.133,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1992,,2026-01-28,52.79,50.33,24992669661.8586,1579.3816132266,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,51849176322.2196,NA,NA,128026966579.964,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1993,,2026-01-28,53.4,54.27,28251352199.159,1608.31423781644,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,67057516790.8813,NA,NA,158006700301.533,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1994,,2026-01-28,53.3,57.25,30578040032.3962,1610.37074450659,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,74421552701.6082,NA,NA,176892143931.505,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1995,,2026-01-28,58.73,54.36,34642086869.9597,1684.4116452936,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,82997061149.2902,NA,NA,202132028723.115,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1996,,2026-01-28,59.86,58,37907953720.7019,1733.77393497744,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,90656619561.969,NA,NA,227369679374.973,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1997,,2026-01-28,57.03,57.55,34718566660.8888,1741.32756408667,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,85391082821.4631,NA,NA,215748998609.635,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1998,,2026-01-28,58.5,49.73,17259278072.1929,1586.71355278522,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,35015939722.6148,NA,NA,95445547872.715,ASEAN,Indonesia,NA
Indonesia,ID,IDN,1999,,2026-01-28,59.7,46.25,27458011972.5023,1586.88324928265,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,51838679743.0817,NA,NA,140001351215.462,ASEAN,Indonesia,NA
Indonesia,ID,IDN,2000,,2026-01-28,61.34,52.09,25873156745.548,1563.09030836279,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,55065261681.0821,NA,NA,165021012077.81,ASEAN,Indonesia,NA
Indonesia,ID,IDN,2001,,2026-01-28,62.33,56.63,25663357350.058,1652.75118318115,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,61639297393.0736,NA,NA,160446947784.909,ASEAN,Indonesia,NA
Indonesia,ID,IDN,2002,,2026-01-28,65.49,62.92,31931164039.8671,1693.04111631034,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,78469265490.558,5797000000,8.80627983468287,195660611165.183,ASEAN,Indonesia,2.9627833448327445
Indonesia,ID,IDN,2003,,2026-01-28,70.06,66.34,35651016153.0902,1658.72716448448,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,96409513444.8659,4461000000,6.42775694789406,234772463823.808,ASEAN,Indonesia,1.9001376598185256
Indonesia,ID,IDN,2004,,2026-01-28,73.48,70.83,36819570160.3482,1806.14615358406,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,105397130744.878,5226000000,6.63083875620386,256836875295.452,ASEAN,Indonesia,2.0347545476046913
Indonesia,ID,IDN,2005,,2026-01-28,76.85,64.31,37524883453.4484,1843.56762481486,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,115297453388.668,5094000000,5.38025440042541,285868619196.085,ASEAN,Indonesia,1.7819374558583108
Indonesia,ID,IDN,2006,,2026-01-28,79.15,72.83,47298659468.8724,1958.15315085286,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,146129481997.524,4890000000,4.5530702117391,364570515618.357,ASEAN,Indonesia,1.3413042993084483
Indonesia,ID,IDN,2007,,2026-01-28,79.61,72.06,59285800240.6739,1980.03025025381,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,170657214746.745,5831000000,4.76912775624197,432216737774.861,ASEAN,Indonesia,1.3490916686889927
Indonesia,ID,IDN,2008,,2026-01-28,84.3,71.9,73889985655.6823,2052.46558654372,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,191118967621.537,8150000000,5.58008392861613,510228634992.258,ASEAN,Indonesia,1.597323129487561
Indonesia,ID,IDN,2009,,2026-01-28,86.83,74.32,82502594457.3776,2119.75197168631,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,199956130631.2,6053000000,4.82995589817025,539580085612.401,ASEAN,Indonesia,1.1217982578304564
Indonesia,ID,IDN,2010,,2026-01-28,92.62,79.39,105178671354.324,2193.92908944163,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,307066516825.64,7618000000,4.57163230835857,755094157621.936,ASEAN,Indonesia,1.0088808028911032
Indonesia,ID,IDN,2011,,2026-01-28,94.46,86.09,120660548894.226,2339.33644312453,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,362407976814.616,9038000000,4.24325512410961,892969104563.171,ASEAN,Indonesia,1.0121290819374174
Indonesia,ID,IDN,2012,,2026-01-28,99.52,91.04,122755685720.593,2457.544025948,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,375164410710.974,9463000000,4.48469357179951,917869913332.649,ASEAN,Indonesia,1.0309739825375968
Indonesia,ID,IDN,2013,,2026-01-28,100.34,94.01,121883103723.842,2607.75710211947,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,378848425234.485,10302000000,5.02455380642221,912524136718.018,ASEAN,Indonesia,1.1289564391197529
Indonesia,ID,IDN,2014,,2026-01-28,99.7,94.06,118805781442.36,2730.73274801022,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,376299619839.488,11567000000,5.8177162495611,890814755533.537,ASEAN,Indonesia,1.2984742257746011
Indonesia,ID,IDN,2015,,2026-01-28,101.32,99.13,116151993169.348,2915.33777596626,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,372828056277.61,12054000000,7.03491461479772,860854232686.214,ASEAN,Indonesia,1.4002370601567047
Indonesia,ID,IDN,2016,,2026-01-28,98.98,106.81,125605406665.306,3094.16759757618,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,406687578425.458,12566000000,7.48897480226927,931877364037.698,ASEAN,Indonesia,1.3484606971837183
Indonesia,ID,IDN,2017,,2026-01-28,108.58,159.79,133621208974.58,3244.68158513019,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,442952521016.048,14691000000,7.56448547148604,1015618744159.73,ASEAN,Indonesia,1.4465073714403103
Indonesia,ID,IDN,2018,,2026-01-28,112.99,166.86,133499323857.772,3422.04616744898,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,452396263178.058,17915000000,8.45318976671237,1042271532988.63,ASEAN,Indonesia,1.7188419171950495
Indonesia,ID,IDN,2019,,2026-01-28,107.87,167.2,142266719988.167,3561.01516321703,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,494874309796.317,18405000000,9.19805342441142,1119099871350.2,ASEAN,Indonesia,1.6446253342692525
Indonesia,ID,IDN,2020,,2026-01-28,108.22,168.3,145073719801.151,3545.33813446113,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,470362686616.711,3533000000,1.98018368697291,1059054842698.48,ASEAN,Indonesia,0.3335993432594943
Indonesia,ID,IDN,2021,,2026-01-28,108.64,171.35,157570493811.041,3681.06288094732,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,508096916714.117,NA,NA,1186509691086.73,ASEAN,Indonesia,NA
Indonesia,ID,IDN,2022,,2026-01-28,111.41,189.99,163563932040.55,3606.35758369218,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,551264593933.444,NA,NA,1319101183380.15,ASEAN,Indonesia,NA
Indonesia,ID,IDN,2023,,2026-01-28,NA,NA,171799580955.573,3616.39147740147,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,587948507764.323,NA,NA,1371169301563.62,ASEAN,Indonesia,NA
Indonesia,ID,IDN,2024,,2026-01-28,NA,NA,176054814059.639,3698.45729405665,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD,611187317103.196,NA,NA,1396300098190.97,ASEAN,Indonesia,NA
Japan,JP,JPN,1990,,2026-01-28,123.84,97.96,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,NA,NA,NA,3185904656663.85,Developed,Japan,NA
Japan,JP,JPN,1991,,2026-01-28,123.21,98.02,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,NA,NA,NA,3648065760648.88,Developed,Japan,NA
Japan,JP,JPN,1992,,2026-01-28,129.02,99.44,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,NA,NA,NA,3980702922117.66,Developed,Japan,NA
Japan,JP,JPN,1993,,2026-01-28,113.05,99.28,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,NA,NA,NA,4536940479038.25,Developed,Japan,NA
Japan,JP,JPN,1994,,2026-01-28,128.21,97.17,94582800921.2604,15608.2914693155,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3145830357369.99,NA,NA,4998797547740.97,Developed,Japan,NA
Japan,JP,JPN,1995,,2026-01-28,123.67,95.62,91226201259.6269,14648.7665325909,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3505509272844.03,4894000000,NA,5545563663889.7,Developed,Japan,0.08825072249855502
Japan,JP,JPN,1996,,2026-01-28,120.18,94.34,81409939960.8932,16090.3610919413,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3110492732519.39,5775000000,1.24609372225919,4923391533851.63,Developed,Japan,0.11729719158618584
Japan,JP,JPN,1997,,2026-01-28,121.48,93.94,68640699424.5022,16090.1120429992,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,2882915161388.17,6175000000,1.30369589498147,4492448605638.94,Developed,Japan,0.13745288020099136
Japan,JP,JPN,1998,,2026-01-28,111.93,93.13,65708569477.3244,16688.5123954234,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,2660004598744.28,5664000000,1.31021578415437,4098362709531.24,Developed,Japan,0.13820153074367186
Japan,JP,JPN,1999,,2026-01-28,115.01,93.04,73065874908.2583,17020.2567650575,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3051068066173.4,5715000000,1.24217118551517,4635982224063.88,Developed,Japan,0.1232748471367144
Japan,JP,JPN,2000,,2026-01-28,114.41,92.27,75413745586.4818,18809.0027352512,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3280142531700.78,5970000000,1.13991525916592,4968359075956.59,Developed,Japan,0.1201603972001673
Japan,JP,JPN,2001,,2026-01-28,113.41,89.4,59824453278.1914,18227.3995645756,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,2933956449865.01,5750000000,1.29560159226122,4374711694090.87,Developed,Japan,0.13143723294421428
Japan,JP,JPN,2002,,2026-01-28,111.91,92.38,57576482598.0158,20467.0793201972,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,2858258366031.84,6069000000,1.32831023241277,4182846045873.61,Developed,Japan,0.145092598040683
Japan,JP,JPN,2003,,2026-01-28,106.01,91.69,58710381382.4305,18559.2401814715,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3105632970625.4,11475000000,2.19949316433271,4519561645253.53,Developed,Japan,0.2538963045686325
Japan,JP,JPN,2004,,2026-01-28,107.94,91.55,60232177682.4748,16747.6290376681,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3375745196084.77,14343000000,2.27183121921581,4893116005656.56,Developed,Japan,0.293126097632248
